D_ORIXCOOR,D_ORIYCOOR,D_DESTXCOOR,D_DESTYCOOR
143197.2,1437276.8,216405.14,201621.95
327437.38,3955372.5,171538.23,4081263.5
217342.92,2322103.5,110489.586,331712.03
146769.36,3763918.0,234859.05,3022682.0
96499.34,1446286.2,252610.48,3263154.0
401292.16,214397.75,208408.73,4587421.0
345110.9,2979926.0,257086.3,3428629.0
533014.8,4885838.0,466867.4,353853.1
431747.03,580702.1,387992.94,3486450.5
70895.32,1395009.5,268199.78,2168370.0
177741.94,3641892.0,498291.12,953365.94
390261.6,655898.9,326156.72,1740943.9
416999.56,1759054.1,167401.03,3777842.2
314265.4,4918508.0,355909.28,4115511.5
299302.4,399137.03,337107.16,3944017.5
361391.16,3650045.5,152181.88,1638005.1
199563.83,664848.06,448686.88,4121764.8
209380.58,1203567.4,382950.84,2102294.5
472956.66,1371878.1,182258.95,1415625.1
190966.83,2454851.5,396018.47,2097419.5
392955.72,1026667.1,256576.73,4154076.2
296452.38,4084530.0,389001.34,1927396.4
524370.94,4926253.0,492411.56,3872106.0
482485.9,3725107.2,370377.1,2826398.0
167052.86,2122450.5,450991.78,1298689.4
424667.16,4346555.5,171491.48,3480659.8
169597.16,3024477.5,247918.61,769315.1
311632.72,1909343.0,107743.305,248919.44
390811.53,4952136.0,488295.06,394134.97
235614.5,3296922.2,391071.34,4656054.0
159485.19,425013.6,326090.44,1732865.4
292453.84,2785779.0,406760.72,663579.75
468955.22,3228545.0,234826.66,4027160.0
170504.89,2290202.2,147736.27,4544195.0
165241.11,3243113.5,374933.44,844181.75
452091.28,4201096.0,216868.75,261947.77
363368.53,4846973.5,332547.6,2234936.5
312290.6,1185867.1,202438.56,3629364.5
362051.22,4279505.5,236630.55,4180388.0
170583.98,2871579.5,263687.0,4166444.0
122121.46,204508.31,246990.84,2295618.2
460493.47,2750499.0,249804.2,2206788.2
285942.97,3758444.0,157411.62,3826230.0
321623.53,3384945.0,324084.72,2077664.4
172606.83,885429.2,143308.4,2741414.0
293212.75,690985.3,323466.12,3583673.5
348431.7,341846.6,252094.75,4182787.5
210147.86,181094.38,187919.14,3083703.8
425420.5,3180129.0,175794.08,584919.9
303190.25,3641324.5,142926.55,1622050.1
402218.16,2884303.0,212432.39,248169.11
475019.56,4368707.0,431301.88,1151967.9
130999.02,2498331.0,158300.9,2157148.2
509891.8,4690902.0,354062.34,2266132.8
397450.78,634984.06,137962.19,2159228.5
335559.44,4834372.0,192127.19,1716743.6
497883.88,4178030.0,229400.62,653313.75
243353.25,4382188.0,419605.22,3324682.5
287422.72,3562423.5,174882.08,2885699.8
188041.2,1522404.4,58021.535,1315208.4
150572.94,2192314.2,206373.11,156955.23
360554.25,1365304.4,127900.81,1525682.1
420977.53,4908386.0,271363.8,2752861.8
378152.84,1948361.4,460302.28,2706002.0
138713.25,2208548.2,323216.22,274862.03
349533.84,4688204.0,301542.4,4668661.0
209994.27,3461281.0,235942.27,3526226.0
214662.56,1765760.5,220094.2,3567606.0
375566.12,2528943.5,432751.9,1645199.6
170897.83,3458562.5,262587.0,2942985.5
260819.9,1200469.5,226897.2,4071658.0
276626.1,3461990.8,174918.17,2619588.0
383942.16,2966570.0,417862.0,1371092.4
226321.78,3750909.5,162474.47,2033481.8
77710.375,955672.94,151717.83,634681.5
246518.75,3252193.2,391360.72,2531347.5
263445.03,1858609.6,217006.95,117326.23
169657.8,3691148.5,292902.28,2418936.5
454911.78,193965.69,252467.98,951587.9
376697.28,4526185.0,398911.7,4474852.0
171751.08,4396567.0,419258.47,3348449.5
250835.6,2468661.0,98059.695,1339100.4
202302.55,1056635.9,391435.84,3836677.5
431581.4,1787713.8,436049.84,849842.25
203273.06,3262427.5,188854.17,1338044.6
228529.95,4663355.0,421587.34,3267108.8
413511.25,2619143.5,239708.5,2436748.0
179054.16,1004070.9,359303.66,3080022.0
161244.39,2251152.0,431857.4,1201747.0
335160.72,3576427.8,145979.67,3464948.0
319135.22,4538911.0,464999.72,4286684.5
147455.12,793979.8,403788.7,1450330.0
192704.94,3111484.0,344538.56,1139259.9
253758.23,4093976.8,277799.34,3891455.0
161941.12,1244431.9,375959.94,3585699.0
469934.12,4534622.0,204678.48,1098679.6
112243.06,891679.94,126630.97,2911807.5
161886.97,2421192.5,116372.29,2469828.0
230906.45,2147441.5,240262.02,3297701.8
226373.55,4567200.0,385442.66,3640599.2
199433.89,923467.94,185838.7,3485991.0
373529.94,4513568.0,289859.03,2313626.0
476623.94,2848195.8,305716.1,194447.52
226327.61,3651853.5,147328.86,1474770.9
143581.47,2662068.5,333802.66,1816180.1
97973.67,856775.7,329663.62,1793029.9
282598.03,4586151.5,481423.1,829184.75
482068.16,3287394.5,312380.7,4116987.0
155560.2,2316871.0,274818.66,3276473.0
430968.03,2121220.0,279108.53,2972676.2
177516.95,2399984.2,214615.83,4301085.0
336009.3,2532748.2,101090.29,2859572.2
252925.5,646711.06,286552.53,431436.53
287715.1,2308731.0,290115.28,792929.44
265886.2,4677330.5,290540.28,1770869.0
240118.23,558844.8,140283.48,3652016.0
95269.34,2544338.5,259221.34,1404555.0
384308.0,4737248.0,228513.33,4701303.0
188847.02,3855235.8,248171.92,4353354.0
236337.73,2504437.0,426249.66,1721535.9
294563.4,2844370.5,427979.66,2726132.5
393517.97,919823.1,224042.45,774023.0
308484.8,3528521.5,155938.98,752808.56
195254.2,4881598.0,295847.97,3005168.8
361056.62,3245837.0,314168.22,3487860.5
374428.16,929757.94,258715.6,584763.5
368653.56,4835366.0,371561.9,1550447.6
214130.9,4834980.5,330274.5,3662425.0
208840.42,2348017.0,121584.195,3557084.5
84902.914,1181541.8,148243.55,672477.4
135005.36,154294.6,338711.47,1538779.9
149067.36,2894529.5,211178.77,1094242.9
406175.38,1709478.9,322416.66,353064.47
113555.1,1862825.9,287841.34,869872.44
168820.98,2435890.0,139962.52,1358333.1
367585.12,4234565.0,409086.47,3956353.5
423227.56,3691048.5,265630.06,2426812.5
384977.22,883138.8,317604.22,2357111.5
230003.34,288804.28,99785.43,1295582.9
323802.5,318632.78,238436.56,225923.12
324340.1,573063.2,458476.4,4227877.0
455547.47,3388100.0,424877.47,3024982.2
350152.1,919152.56,400601.5,3614411.5
365733.47,2731438.5,271103.97,2449752.5
459520.97,2417407.0,185628.1,1357097.0
142098.64,598891.2,408402.84,2796216.0
247561.42,370010.66,370221.22,4714082.0
437163.9,227065.5,311904.62,3904372.8
194157.97,810038.8,197580.02,2905240.0
223699.7,3235925.2,304699.38,3936202.8
198839.38,1745969.9,173417.2,2954647.8
399432.38,2955364.0,461291.0,1777046.1
450797.03,3155953.5,451303.53,3571493.8
486991.34,4426926.0,386222.22,3614860.0
187246.72,2743665.8,193105.27,612047.7
352193.16,3174215.2,444355.1,3187113.5
173227.36,676011.6,197861.48,1034349.25
358243.72,3391938.2,408183.4,504349.53
152661.22,1448186.1,323857.66,1402442.4
450550.44,2876249.0,204811.86,891289.3
433796.38,3646188.0,309969.0,3542799.0
306184.56,2929775.8,408016.72,4598248.0
447702.84,4611556.0,469765.3,1895033.1
286517.97,204602.02,300743.62,4626586.5
379798.5,2516671.5,174500.86,4130796.0
261950.39,1839197.9,452460.16,3908052.5
294983.53,4081000.2,396802.97,4492812.0
303282.1,4759057.5,361750.34,4020389.5
437233.1,1981504.4,308047.53,229320.3
259837.64,622675.4,189786.84,4324105.0
228428.55,155990.16,85658.42,163939.86
344710.03,303720.94,267384.4,4415140.5
422601.25,4307972.0,259429.55,504756.4
407560.66,4089061.0,346924.72,1642809.5
375911.1,3917971.8,376059.22,244660.75
204620.52,364832.06,361206.38,2706807.5
479262.4,4957435.5,213933.36,3879058.5
125704.24,2386452.5,343070.53,671991.1
166357.2,3211205.5,325270.6,2985640.0
379169.97,228615.98,387346.9,3796146.8
323182.9,1669123.1,429414.47,559148.0
339338.16,1973064.1,212410.56,128297.65
208891.39,739107.56,100788.33,147688.31
266586.88,3145793.0,351875.34,4131880.2
307738.03,2580044.5,175818.92,3237051.0
183279.61,4237982.0,405332.16,3847529.8
264018.88,2242054.5,318111.5,2864216.0
262133.28,4116699.5,202871.6,1648000.0
174445.75,275232.44,94529.94,1580626.2
150036.02,2445877.5,275712.25,4656029.5
188410.14,3886404.0,411187.1,3252829.0
291201.38,114127.69,100683.9,668892.4
62135.207,1528916.9,89723.695,1298459.2
150312.98,3012243.2,208814.45,1937992.0
262487.22,3641734.2,207354.58,1643961.4
290183.9,1787985.4,114030.52,829285.3
204491.14,859092.3,61110.555,139249.72
164346.58,3337010.0,254455.36,1542336.4
473938.97,3389168.0,284173.88,3059105.5
157812.58,2035545.5,215040.39,4352041.0
127729.71,2456769.2,378375.72,619231.6
74793.234,1057020.8,315161.03,1271343.1
372145.62,634110.4,442309.47,3627780.5
140092.44,2966357.5,181324.8,748210.9
267586.12,246177.27,256311.17,334821.78
407483.5,1532697.9,206266.23,1662195.4
382248.97,1164340.9,141721.47,2614906.8
420373.4,4267457.0,307529.66,2667241.0
347697.34,2530678.5,389872.22,2634621.5
322893.84,5038589.5,189947.4,2129363.2
272701.03,1582432.1,397369.22,3009213.0
376154.6,1660288.2,136566.67,3553580.0
86942.8,981027.44,210011.03,2215916.5
240062.7,252490.53,315233.25,2917450.5
200057.05,475799.47,382026.25,4328309.5
272747.28,268401.12,158896.27,234029.8
455725.3,1664362.1,196291.6,4408044.5
192484.62,885277.7,234079.34,2591772.0
360935.9,2488554.5,402891.03,3732121.2
453353.97,94109.266,357976.1,1232783.4
449330.38,3723147.0,354686.16,4148548.2
250118.78,1735724.9,431376.56,1438211.9
444355.12,735562.3,280191.6,600892.25
282062.28,2108014.0,334742.97,4399210.0
453387.03,3920062.5,161645.17,2930610.0
281280.03,3411264.0,463055.78,3390550.5
104337.484,1906579.1,291598.03,602372.6
282034.97,2131021.5,319719.53,3387174.5
165179.92,2296539.5,461612.8,3579579.0
187208.38,4917705.0,354392.4,2399406.0
284263.62,1452951.4,295869.25,1296576.4
455318.0,3321435.0,167176.95,1750908.1
265109.22,3065144.8,246867.06,3336810.0
321083.9,4399656.0,191280.64,1765220.4
423629.47,1390883.0,341394.78,792317.75
193586.95,2769368.5,340982.0,2639542.0
392582.66,826671.75,110971.0,593936.9
187423.56,4365933.5,218712.08,1943473.9
269323.3,3906171.5,503925.72,4126768.2
419030.8,2925979.8,358367.47,4094672.2
240011.58,2958821.2,302943.62,4394534.0
246366.9,2393487.0,392948.28,4059590.2
245884.02,3172710.2,403163.03,4042991.5
204175.77,3105912.8,332367.53,3656897.8
321252.53,4223321.0,148156.67,1661874.8
316242.1,3048944.5,325110.28,2152674.5
120354.15,2466572.5,284660.16,4095226.0
369069.9,616245.4,95206.52,1080908.2
208695.62,4139840.5,216715.28,635250.44
418073.16,540597.3,331309.7,377353.38
265637.03,4217542.0,478491.62,1567971.8
321692.5,3927553.0,474694.6,1622478.4
117774.31,1921936.9,444772.72,3929137.0
238502.3,3021597.5,325410.88,1643581.4
329155.88,3456846.0,384558.66,866773.4
320595.8,1263281.1,375915.22,287351.97
401813.84,4876122.5,343755.6,873283.56
428828.28,1030520.44,317409.47,2111599.8
101841.81,878636.2,78313.28,1768700.4
471087.78,3088501.8,341185.25,620455.2
475386.56,801287.06,245524.45,887889.9
227947.06,3559730.5,174082.5,902056.9
487641.22,4586738.0,500670.22,4599229.0
459545.03,3162745.5,194975.83,1697082.1
268148.75,5080063.0,284959.34,3919412.5
249316.2,2017202.8,86052.57,2615617.0
298789.38,1299959.9,365167.72,4049705.8
325139.22,3186751.5,168717.98,3746983.0
282303.44,4493268.0,481083.8,3385477.0
338701.88,4109908.0,198310.08,2255523.5
203504.23,4160018.8,359362.16,2488637.5
266594.75,309839.22,330825.34,2672936.5
419354.72,1829612.6,163448.05,3579379.0
354376.2,4509636.5,168992.7,4101167.8
468601.28,4773880.0,279757.2,3320277.0
339489.1,1318933.1,389397.84,4500974.0
140579.89,1306639.6,193948.44,3062992.5
159839.45,4211619.5,351755.47,2796894.8
180923.38,3519029.5,386689.72,2508105.5
443920.53,3381443.5,456815.16,301018.72
230598.67,4771829.5,255130.42,650629.1
458648.66,4109502.0,214671.38,4516542.0
124502.555,515751.3,281061.9,118016.55
439169.38,1430192.6,153717.22,2249875.5
447198.84,1778873.0,166565.39,2132428.0
346190.03,4887491.0,364456.72,3828927.5
421860.66,4711281.0,445430.78,973468.1
398805.1,2892463.5,120094.23,3181215.5
328116.66,519848.1,393493.2,503059.53
301102.56,4412876.0,422815.9,918628.56
123127.74,1611500.6,87326.52,1551909.4
340590.84,1674428.4,157048.58,4515742.0
293694.22,3265369.5,481000.47,1744311.1
241767.89,154896.62,380225.28,1195195.4
315762.62,3570549.0,318209.47,1980039.4
282101.5,4038697.0,425752.0,3829996.2
364858.3,250760.34,279904.78,4421418.0
176498.86,515859.66,336052.0,2166986.5
349415.34,1544038.0,247696.95,1533646.6
268767.94,5163092.5,198393.86,4688494.5
166215.27,3604502.8,204040.33,857910.5
356192.2,1223004.9,210174.64,3779574.0
230325.69,4314882.0,444337.16,4205736.0
190199.16,2513714.0,313624.3,1298546.8
487190.34,4430250.5,502352.03,360076.84
466900.16,1361629.4,406311.88,2910763.2
412767.78,3891679.0,471340.47,1161466.4
498639.16,4416201.0,201232.44,1096707.5
335083.6,1318820.8,204025.58,4707821.5
147565.53,1085520.8,121997.19,3178166.2
366963.56,3696949.5,296403.9,1694592.9
323303.25,4659634.5,432935.97,2559636.5
124092.32,2135769.0,405584.6,2228509.0
210713.52,1472494.2,418141.66,3361110.2
449384.28,938820.2,386022.34,2796383.0
360086.3,1366941.4,256246.3,3494378.5
149087.86,2358072.2,220612.98,1235616.9
425494.7,4302238.0,303070.28,3246041.5
446835.12,4920603.0,444458.78,3471067.0
463050.44,4106382.8,411196.9,952460.94
371923.12,223361.7,425357.03,3435456.0
486945.28,4129286.0,170924.58,1120757.6
262814.7,3331299.5,249359.4,2486616.5
122536.71,95732.53,288575.47,1931827.4
152285.95,1406896.6,188526.17,3770367.5
333607.97,2857750.5,148605.08,4032145.0
210677.55,2931962.5,360341.38,250160.31
498654.84,1414510.4,416292.47,1127709.5
351214.34,2110013.5,259986.05,2795500.8
318576.03,4720907.0,477158.3,718668.7
448177.7,4621638.0,461251.72,1248408.6
178812.73,3930181.5,304306.34,3117085.0
301239.1,4362147.0,373326.5,3827966.0
447290.03,4318375.0,262486.47,3709816.5
337103.9,2300419.5,132424.64,419316.1
285481.4,3500076.0,468895.6,1077196.9
296226.22,4078736.5,454995.28,1593812.6
298000.34,4120056.2,305727.03,3636835.0
469987.0,4973424.0,169856.89,2036820.4
266506.03,4086944.2,173811.7,629332.6
186404.77,2866235.5,113563.23,1888216.6
461648.75,4017102.5,157377.78,1359071.6
182439.92,3619546.2,144515.55,826229.4
421839.16,1224403.4,438577.88,591069.1
286487.53,2728952.8,213636.02,2642645.0
178085.58,2288430.0,113430.94,2133372.0
314594.72,3920946.0,229067.36,3883553.2
484705.53,4484705.0,487740.16,4620522.0
419557.78,4785532.5,216830.12,766104.9
180640.14,1904806.9,169456.08,4355890.0
402324.53,4468537.5,429110.4,1837477.6
462516.5,4153358.5,302045.28,1544964.9
138104.08,3301161.8,167566.98,2308596.0
445382.1,4262700.0,248310.61,1983915.2
289548.72,4832381.5,293312.66,3704131.5
469306.28,2054150.6,253785.64,2208222.5
294389.47,1532006.1,204148.95,2453184.5
281081.06,4349878.0,514656.72,1947421.2
179259.03,2684028.5,379777.75,1330449.1
289040.9,4019715.2,142990.61,2219084.0
325674.8,124448.88,112090.86,1949804.1
244260.2,1835536.1,272359.62,4046384.0
333046.78,1293145.9,195924.33,2566535.0
254123.52,4370870.5,473587.84,1251069.2
193750.2,4682584.0,341266.5,2434487.0
429601.66,640817.3,357636.22,4507028.0
362298.5,2096349.4,425692.0,4663280.0
236723.95,4110175.2,229398.98,268504.2
455140.28,3687463.8,284141.1,4213356.0
362681.38,4699793.0,271366.56,260771.2
421013.84,2046966.6,124936.51,1448638.4
238002.95,3317526.0,130436.32,2744341.8
232968.64,2583568.5,426950.12,3759156.2
306895.1,563586.4,164148.83,4031002.8
476151.2,4269310.0,232567.02,697584.75
177351.27,1345182.4,125697.195,1867951.1
474375.97,3681513.5,229950.14,4114655.0
287745.47,3493847.5,264225.78,205384.83
138250.28,1849669.6,294020.03,900466.0
463758.72,3741674.0,375046.47,540661.2
182362.92,1739612.4,130428.26,3579964.0
317398.0,2886015.2,422591.47,3250488.0
299563.1,566288.9,120027.164,1042239.3
441487.97,4145639.5,130180.16,1965655.1
126454.3,1599777.1,265892.72,3995274.5
399522.34,4538663.0,219501.81,1048991.4
201679.23,2339610.0,135496.73,1337124.1
198017.67,1461062.9,144506.45,4137023.0
320074.28,3169020.0,437909.47,2208425.8
464596.72,2519730.0,325712.66,3111977.8
357930.34,4221528.0,190974.95,775005.75
441442.9,4365126.0,331397.84,608573.9
153881.42,2178315.8,395655.16,2356118.0
447882.8,3306732.2,161377.98,4096888.8
168191.95,3916532.0,296352.9,1814655.6
169086.31,1988797.9,217428.42,3214002.5
476997.47,4086790.5,483793.4,344319.22
360437.88,1663567.8,373353.47,2728439.8
451749.03,3771835.0,444216.97,4054161.8
205228.84,4106192.5,202877.33,751229.94
165239.47,2766816.8,357649.22,285414.56
375136.56,1098842.5,114820.92,1300057.1
508573.28,1400075.4,281990.6,1569211.6
276039.78,2435600.2,353499.72,879219.6
67096.47,695637.1,234198.27,1545885.5
200767.03,122306.125,295579.9,266608.4
408508.34,2843607.0,339177.9,500437.75
329784.34,4544617.0,493768.03,3671135.8
445690.1,1614787.6,244692.2,628036.7
343064.53,1240547.4,268983.66,259292.7
341222.28,1698920.6,389680.1,4320127.0
183720.39,3383297.2,449888.03,3255603.0
455944.0,528962.44,376867.4,579253.9
416164.47,2918949.2,205122.5,1992613.5
306609.66,2279199.0,218303.97,860003.8
117264.266,1664113.9,178672.58,3506968.0
225109.33,2864671.5,429752.28,1559828.1
123376.79,771176.1,205751.33,1792030.5
178487.33,4079876.8,456467.97,2117224.0
345822.9,1891899.9,189959.61,1658038.2
395591.62,3414363.0,246629.92,1429779.1
411997.53,2401800.0,184644.95,1557281.1
333478.88,4811697.0,203954.52,3061742.5
438906.12,711768.94,343672.1,3141448.2
484586.62,3811683.0,332582.66,4143520.2
318161.78,2592308.5,270519.03,2111677.5
190260.83,2985696.8,180263.22,1232777.6
353859.16,2813276.5,270840.34,428608.47
400121.9,3308830.8,209137.89,3723358.5
445300.3,352969.16,293411.06,4134244.0
462438.78,3592749.5,291696.25,3907240.5
132569.4,2287564.0,387390.3,2430703.8
419841.3,1424965.8,429628.97,2198045.5
481067.78,4149813.5,261123.67,1869630.8
212437.48,3095037.5,417623.9,2916732.8
208407.66,1326701.6,204246.23,98744.84
140662.77,3205157.5,385712.88,4465443.5
215882.48,4902664.5,363520.94,4147241.8
299381.7,4296081.0,276498.78,2968402.2
218462.47,380551.9,62502.71,392545.34
446177.1,3374290.5,124298.37,1531247.9
186602.33,3127990.0,232600.23,1285877.9
442305.47,1124139.9,133334.44,887988.0
354460.97,577528.7,384752.2,3109537.8
333398.84,3101627.5,169718.73,3764295.0
221455.02,4346193.0,341117.56,2673957.5
216246.92,3322408.8,189619.86,2888678.5
183768.39,2575471.5,209783.89,160173.38
348606.72,3402019.0,196981.98,2362229.5
403584.16,161515.52,136877.25,2443561.0
165437.36,959470.2,104526.77,1880759.2
242234.02,2063968.0,248928.36,3979910.8
306722.38,255918.25,294174.34,3543130.5
200966.03,859770.2,322398.4,1426742.1
373380.9,4106903.5,167351.77,1196368.6
243121.88,1353350.1,275128.8,3896791.0
346102.88,3793751.5,131626.86,1572302.1
249498.4,4832920.0,430039.22,4738268.5
282595.03,4513688.0,387938.6,2756817.5
234178.48,3546865.5,338161.84,601414.1
222282.08,3912149.0,182084.11,3808026.2
380047.38,1408732.4,403483.22,3561230.8
196702.27,2556747.0,448670.94,177522.03
254244.36,4582712.0,349875.97,3277157.5
312163.75,3553997.8,194751.64,579324.75
382247.66,2024632.5,472218.22,215334.05
192423.5,994800.7,236488.17,3247381.5
204427.39,3831859.5,210305.55,894991.1
208602.4,293727.25,442573.47,3751864.0
207901.39,3084075.0,295934.53,1887450.2
144576.36,2259935.5,156867.44,4067951.5
399604.03,4310923.0,143186.19,2475344.0
445657.03,3098259.5,470882.62,1195033.6
505309.6,4909878.0,388524.25,3414462.8
118409.336,2938181.0,120004.305,3348049.0
92394.18,256374.61,216504.2,1771931.9
174395.73,354610.22,217821.44,3121285.8
166002.33,1889456.8,322558.78,3285781.8
56587.72,720979.8,124476.4,973460.4
213066.92,1745918.9,334795.7,4132230.5
231409.3,477483.97,170299.0,4563664.0
256753.14,3132337.5,143758.95,560284.6
321250.25,2150803.2,173657.92,4720900.0
480480.0,4558413.0,407545.1,2039897.1
196357.73,1838313.1,405300.72,1520747.1
451329.7,3985318.5,216119.08,2488155.0
126550.28,914972.8,364796.22,1113976.4
395479.5,4660121.5,225885.33,2696142.5
440907.28,5003588.5,331736.78,2654186.8
408263.0,2680733.8,116032.914,3158990.5
158273.33,221711.56,103379.42,2561817.5
423210.03,4531103.0,171533.67,1183043.4
387822.8,1116219.2,231778.95,4454883.0
179611.53,2212914.5,73705.75,853683.75
167367.83,3276574.0,205273.3,2824529.0
369215.16,2535897.0,164747.61,245400.17
273694.1,4919507.0,177872.28,2305553.0
421673.03,4831132.0,500438.03,3639302.5
477900.0,1302490.8,457337.84,294231.0
455053.47,4366835.0,286189.47,1178121.9
295050.66,4885229.0,308361.78,1198257.4
332289.47,4710576.0,399447.3,453671.12
313714.88,2598641.0,412902.16,985012.5
386894.75,4424922.5,424305.1,4585862.5
144601.58,779657.5,351007.03,1569965.0
244834.73,4170871.0,340715.28,1647130.9
432314.66,1055432.5,215381.23,4585570.0
391297.97,3858906.0,287777.6,4404406.0
374259.25,2721920.5,326979.44,253728.61
191974.56,5010314.5,329940.47,2501136.5
297136.56,990839.9,260411.83,1939781.1
269781.78,4377569.5,251435.45,871418.6
337356.97,2552493.5,362778.72,149066.8
103043.33,883106.7,107303.414,1049951.9
367131.94,4398696.0,394567.75,3686664.8
358471.9,198217.53,219434.89,166047.9
124774.54,2780317.5,251208.45,783021.75
137348.5,1168683.6,451515.1,2836403.0
273181.4,4214757.0,437886.56,542559.75
339339.4,1946837.4,318002.2,2761916.8
256346.08,3084979.0,272909.25,1270077.1
285092.5,534467.94,164778.27,2822454.0
438989.6,3239610.5,347760.62,2201481.5
142698.36,3009526.0,395488.44,840801.1
136544.55,2327042.0,242085.97,826329.6
142260.16,986977.8,299463.22,2900449.8
405615.4,204691.53,198344.78,1157974.6
371975.16,2076522.1,376769.84,4637560.0
216402.17,674472.3,306198.4,2200384.0
439364.28,106040.2,447992.66,2013892.5
195046.78,4676705.5,438699.47,3786946.0
337881.97,4145268.5,216749.83,3870827.0
241616.36,3444029.5,423514.84,3353140.5
197742.48,4560849.0,519218.22,4409483.5
158685.4,4169412.0,362264.47,2397944.0
457012.6,1355356.1,192125.95,4609164.0
148200.47,926923.7,157821.5,3421336.0
114376.336,1377413.2,188985.39,2756879.5
269072.1,2295985.8,339256.5,3778407.5
208506.67,4473696.5,174860.89,3326612.2
162884.0,1919506.6,466269.47,1629536.1
271195.4,3720524.8,132645.67,1674041.1
386936.88,1953523.9,281180.4,134318.73
138275.73,2585658.8,465718.78,3678371.0
123751.266,462171.47,409360.97,2467997.2
204747.14,4411882.0,392692.84,893965.9
140246.58,1275368.1,89025.96,1234010.0
358853.3,2100299.0,184479.8,4131561.0
489713.2,3629794.8,459693.78,4396594.5
487239.6,3641170.5,351803.9,4487535.5
420025.78,4677274.0,463066.53,3283235.8
443212.8,1579554.1,299584.25,3409031.0
309573.0,1893738.4,371657.9,3979651.0
135814.69,1801186.1,388045.53,4074632.5
104115.56,1551443.1,269943.44,208146.66
156110.39,1412214.8,379918.0,4142074.2
202656.19,2337840.0,149398.84,4672358.0
442072.5,4796915.0,164824.89,1601800.1
376518.97,1114213.8,475248.2,3297222.2
448150.8,1445647.1,266486.97,2956724.5
190102.44,499133.72,406164.78,4307210.0
230383.3,3651769.8,475576.75,2999515.0
158194.8,3982536.0,352371.34,1726116.2
133513.77,1245704.8,74096.16,1436327.5
219593.36,1403660.6,350057.66,346738.28
260342.77,2082500.1,121308.12,217185.95
365676.12,2968049.5,181989.52,2234136.5
472735.44,1378966.0,274986.16,1543270.9
198608.75,775167.2,253472.33,446149.72
188102.83,4553690.5,197992.7,3135906.0
141018.86,3303775.0,270527.3,1635292.5
467917.06,4228076.0,224582.22,772292.8
317732.44,4212888.0,190944.7,2327586.2
335534.22,206202.47,376051.66,2095278.6
460585.44,2341430.2,353896.38,4109432.5
412260.78,1674077.1,427131.16,2324208.2
135277.2,2244324.0,115911.93,3362197.0
231992.19,354610.97,169465.95,1839580.9
232732.7,4457813.0,290357.03,4150054.8
339254.06,1838743.4,169122.2,1638421.5
190503.7,4701561.0,415303.6,1286868.6
349467.78,758521.25,352551.44,182626.2
203260.78,3893879.0,242974.42,3419852.2
205671.95,4147094.0,305662.84,2234396.8
236736.42,2370913.2,170896.4,263897.6
240950.84,2469220.5,379455.03,765191.1
325292.5,3435974.5,443950.78,3067842.8
475000.1,816557.7,369677.22,4331174.5
414436.6,2599496.0,139395.61,351343.22
194551.33,2304617.0,82522.24,1376588.6
283866.28,2604503.5,326654.9,612227.0
286690.72,464229.84,379090.28,4322881.5
319383.84,242441.78,432539.4,3530784.8
408231.9,2419010.0,348216.53,3250748.5
324507.38,1895748.6,250604.3,1575207.6
71170.555,236371.97,165840.33,1177324.0
297903.25,2295651.8,86047.85,1596098.1
419808.28,4940137.0,258776.27,3424773.5
438105.97,4379087.0,144280.23,2422529.5
451417.22,2424164.8,344527.38,4635974.0
248335.17,130835.22,227878.69,1490064.1
369434.28,1014834.25,204217.77,3492064.2
501323.16,3968617.8,324118.16,1230058.4
467674.0,365303.38,251054.08,3791786.0
182755.31,1783626.1,254305.55,2389207.2
331138.7,4033856.0,402356.16,3918051.8
256906.4,5019716.5,307302.28,2345979.2
117607.8,128998.84,129528.38,1783994.4
453719.22,1523477.4,176516.36,4692816.0
186921.69,4007886.2,307926.1,4548704.0
164569.03,3814392.5,348319.12,2813542.0
56435.062,1088015.4,97463.25,1988837.6
345478.84,4727935.0,339881.03,2133230.8
323230.94,373968.78,383617.4,613794.75
171699.78,4058459.0,199740.2,3660963.2
127889.11,1178943.9,448176.34,3588276.5
399179.03,1004986.1,136167.28,764772.8
416841.44,2807741.2,348038.1,4058116.0
383379.8,1016532.5,337729.66,3113629.0
174070.95,4590378.0,383871.97,2032778.9
97031.57,2131956.5,79829.14,852806.0
462231.3,2999373.0,304424.9,230871.39
304986.6,1806770.6,179754.73,4375602.0
311571.34,4709360.0,256546.08,4348810.0
215980.3,4213072.0,250409.92,2017214.8
265319.25,116347.98,362862.28,2612646.0
262553.66,184437.33,399753.34,218225.9
178538.31,3011016.5,346069.22,3626684.8
457475.88,4209520.5,155369.86,3712941.0
122492.84,2020196.9,286744.72,2491883.0
282716.84,1865136.1,106293.664,3414773.0
339786.2,2294367.0,329804.97,4246022.0
223514.23,3433780.8,455279.25,1139345.5
280964.75,3888192.5,474555.03,694147.7
382536.6,1151375.4,242464.55,2793854.0
172958.42,3157047.0,379555.72,3417510.0
398735.56,4172669.8,299532.28,444735.8
444067.56,4559046.0,181254.73,4647185.5
409896.84,2833526.5,355043.9,1570461.4
453926.7,2686510.5,226307.64,4491571.0
346085.8,851432.44,111965.39,317170.03
334860.84,4970686.0,243422.38,298855.53
383879.38,201239.69,229812.8,4683364.5
460074.53,1115699.6,353269.78,4100487.2
228583.3,4331070.0,268705.72,3384186.0
156383.11,3779608.0,438935.03,2694182.5
